title,abstract,date,section,url
Ten state AGs sue Biden admin for ‘social cost of carbon’ executive order,"Former undersecretary for the Department of Energy under President Obama, Steven Koonin is dissenting from the Biden administration’s stance on the global ""climate crisis,"" saying the data do not support the ""hysteria.""","April 23, 2021",world,https://www.foxnews.com/politics/ags-sue-biden-carbon-order
Rep. Katie Porter asks Greta Thunberg for advice on 9-year-old daughter who thinks 'Earth is on fire',Republican state attorneys general are taking issue with legal defects in President Biden's plan to reduce U.S. carbon emissions in half from 2005 levels by 2030.,"April 23, 2021",world,https://www.foxnews.com/politics/rep-katie-porter-asks-greta-thunberg-for-advice-on-9-year-old-daughter-who-thinks-earth-is-on-fire-and-were
Ingraham blasts Biden's 'big climate con' as 'attack' on American workers,"Air pollution data in China may have been manipulated by local officials, according to a new study conducted by Harvard and Boston University researchers.","April 22, 2021",world,https://www.foxnews.com/media/ingraham-blasts-bidens-big-climate-con-as-attack-on-american-workers
CNN plans climate change town hall after staffer reveals plan to sell climate 'fear' in leaked recording,"President Biden urged world leaders to act quickly and together to confront the consequences of Earth's changing climate, but notably did not specifically address heavy polluters like China.","April 22, 2021",world,https://www.foxnews.com/media/cnn-climate-change-town-hall-staffer-climate-fear
Obama DOE scientist dissents from Biden climate change ‘existential crisis’ narrative,"Former Secretary of State Mike Pompeo joined ""Fox Business Tonight"" Wednesday to discuss Thursday's U.S.-led climate change summit, which will provide the setting for the first meeting between President Biden and Chinese President Xi Jinping.","April 22, 2021",world,https://www.foxnews.com/politics/obama-doe-scientist-dissents-from-climate-change-existential-crisis-narrative
Republican states lambaste alleged legal defects of Biden's 'radical' climate plan,House Minority Leader Kevin McCarthy is taking a conservative approach to tackling climate change with the help of his GOP colleagues.,"April 22, 2021",world,https://www.foxnews.com/politics/republicans-biden-emissions-plan-legal
"China underreporting severity of air pollution levels, new study suggests","Rep. Nancy Mace, R-S.C., argued Tuesday on “America Reports” that Democrats reintroducing the Green New Deal “is about the far left trying to change and reshape our economy and our country in their socialist vision.”","April 22, 2021",world,https://www.foxnews.com/world/china-underreporting-air-pollution-levels-new-study
Biden avoids confronting China over climate in Earth Day speech with world leaders,"Bjorn Lomborg, president of Copenhagen Consensus, slammed Democrats’ plans to reintroduce the Green New Deal sressing that a “smarter approach” is needed.","April 22, 2021",world,https://www.foxnews.com/politics/biden-avoids-confronting-china-over-climate-in-earth-day-speech-with-world-leaders
Pompeo: China has 'no intention of honoring' any commitments it makes at climate summit,"The United States and China, the world's two biggest carbon polluters, agreed to cooperate to curb climate change with urgency, just days before President Joe Biden hosts a virtual summit of world leaders to discuss the issue.","April 21, 2021",world,https://www.foxnews.com/politics/mike-pompeo-us-china-climate-summit-biden-xi-iran
House Republicans introduce climate initiative as Dems continue Green New Deal push,"Fox News host Laura Ingraham opened her show 'The Ingraham Angle' on Thursday blasting the Biden administration for sending Climate Envoy John Kerry to China improve relations on climate change, a visit Ingraham calls 'an embarrassment in the making'","April 21, 2021",world,https://www.foxnews.com/politics/house-republicans-climate-initiative-green-new-deal
Rep. Nancy Mace slams Green New Deal 2.0 as way for far left to reshape country,"Scientific American has joined the growing list of news outlets who are upgrading the term climate change to a ""climate emergency."" In its warning, SA compares climate change to someone losing their breath and being rushed to the hospital in the COVID-19 pandemic. ","April 20, 2021",world,https://www.foxnews.com/politics/rep-nancy-mace-slams-green-new-deal-2-0-as-way-for-far-left-to-reshape-country
Dems' Green New Deal 2.0 'not the way forward' on climate change: Lomborg,"""Fox News Primetime"" host Mark Steyn spent part of Friday's show scrutinizing U.S. Special Presidential Envoy for Climate John Kerry’s aspirations that China be carbon neutral by 2060.","April 20, 2021",world,https://www.foxnews.com/politics/dems-green-new-deal-wrong-climate-change-lomborg
"US, China agree to cooperate on climate crisis","The jet belonging to climate czar John Kerry's family made its way to Idaho, where he and his wife have reportedly vacationed, as he traveled in Asia to promote the Biden administration's message on the issue.","April 18, 2021",world,https://www.foxnews.com/politics/us-china-cooperate-climate-crisis
Ingraham: John Kerry will embarrass the United States with China,"Microsoft founder Bill Gates is throwing financial support behind the development of a sun-dimming technology that aims to reflect sunlight out of Earth’s atmosphere, thereby triggering a global cooling reaction.","April 16, 2021",world,https://www.foxnews.com/media/ingraham-john-kerry-will-embarrass-the-united-states-with-china
"Scientific American joins trend, refers to climate change as 'climate emergency'",A life-sized bronze statue of Swedish climate activist Greta Thunberg installed at a United Kingdom university on Tuesday has sparked a backlash among students and critics who argue the money could have been better spent.,"April 13, 2021",world,https://www.foxnews.com/media/scientific-american-joins-trend-refers-climate-emergency
Mark Steyn responds to Kerry: China more likely to be 'Uighur-neutral' than carbon neutral by 2060,"Brad Cochran is raising his family in the same farmhouse his grandparents once shared. The Cochran home in Martinsville, Ohio, is an old, stately white house with black shutters surrounded by gently rolling open fields. Traffic only occasionally passes. Despite the house being sold to owners outside his family for over a decade ago, through some persistence, Cochran and his wife, Dani, were able to convince the previous owners to sell it to them. ","April 9, 2021",world,https://www.foxnews.com/media/mark-steyn-john-kerry-china-carbon-neutral-2060-uighur
Kerry family jet flies to Idaho while he goes on international climate tour,President Biden said he will invite Russia and China to the administration’s first big talks on climate change in an Earth-Day summit next month.,"April 9, 2021",world,https://www.foxnews.com/politics/kerry-family-jet-idaho-climate-tour
Bill Gates support for 'bonkers' study of dimming the sun is 'grossly irresponsible:' Author,"Leslie Rutledge discusses suing  president over oil and gas leasing ban, plan to implement alternative energy","April 8, 2021",world,https://www.foxnews.com/media/bill-gates-backs-project-to-dim-the-sun-michael-shellenberger
"Greta Thunberg statue at UK university sparks backlash, labeled as 'vanity project'",German researchers have uncovered marine life along the Antarctic seafloor for the first time in decades after a massive iceberg calved from the Antarctic Ice Sheet last month. ,"March 31, 2021",world,https://www.foxnews.com/world/greta-thunberg-statue-at-uk-university-sparks-backlash-labeled-as-vanity-project
