title,abstract,date,section,url
Time Runs Out for a U.S.-Canada Oil Pipeline,Gov. Gretchen Whitmer of Michigan said the state would shut down a line between her state and Ontario that has been operating since the 1950s.,2020-11-17,Climate,https://www.nytimes.com/2020/11/17/climate/oil-pipeline-michigan-whitmer.html
Trump Plan to Sell Arctic Oil Leases Will Face Challenges,"If lease sales happen in the final days of the Trump administration, they may face disputes in court or could be reversed by the Biden administration.",2020-11-17,Climate,https://www.nytimes.com/2020/11/17/climate/arctic-wildlife-refuge-lease-sales.html
Trump’s Arctic Refuge Drilling Push,"Also this week: Solutions for cities, and a Times investigation",2020-11-18,Climate,https://www.nytimes.com/2020/11/18/climate/trumps-arctic-refuge-drilling-push.html
Burning Fossil Fuels Helped Drive Earth’s Most Massive Extinction,Massive volcanic eruptions ignited oil and coal deposits in Siberia in the events that led to the Permian-Triassic “Great Dying” event.,2020-11-18,Science,https://www.nytimes.com/2020/11/18/science/extinction-global-warming.html
These Items in Your Home Are Harming America’s Sea Animals,A new report examines how plastic waste affects marine wildlife.,2020-11-19,Climate,https://www.nytimes.com/2020/11/19/climate/plastic-ocean-animals.html
Trump’s E.P.A. Chief Plans 2 Foreign Trips Before Leaving Office,"Andrew Wheeler, the head of the Environmental Protection Agency, looks to squeeze in two overseas trips in the Trump administration's last days.",2020-11-19,Climate,https://www.nytimes.com/2020/11/19/climate/andrew-wheeler-epa.html
Climate Change Is Making Winter Ice More Dangerous,A new study has found that cold-weather drownings are increasing sharply in warmer parts of the Northern Hemisphere.,2020-11-20,Climate,https://www.nytimes.com/2020/11/20/climate/thin-ice-winter-drowning.html
Congress Seeks Answers on Alaskan Mine Project,"House investigators are seeking records from the developers of the Pebble Mine project and the Army Corps of Engineers, to determine whether the company misrepresented its plans.",2020-11-20,Climate,https://www.nytimes.com/2020/11/20/climate/pebble-mine-alaska-investigation.html
A Push Emerges for the First Native American Interior Secretary,"An expanding coalition of Native Americans, liberal activists and Democrats in Congress are demanding an American Indian Interior secretary, and they want Deb Haaland.",2020-11-20,Climate,https://www.nytimes.com/2020/11/20/climate/native-american-interior-secretary.html
G.M. Drops Its Support for Trump Climate Rollbacks and Aligns With Biden,General Motors said it would no longer back President Trump’s effort to strip California of the power to set fuel economy standards.,2020-11-23,Climate,https://www.nytimes.com/2020/11/23/climate/general-motors-trump.html
"With John Kerry Pick, Biden Selects a ‘Climate Envoy’ With Stature","Mr. Biden said he would name Mr. Kerry to a cabinet-level climate post, a role laden with political and diplomatic challenges in the post-Trump era.",2020-11-23,Climate,https://www.nytimes.com/2020/11/23/climate/john-kerry-climate-change.html
Outdoor Heaters Seem Like a Huge Waste. Are They Really?,Here are facts about heaters (for outside and inside) and climate change.,2020-11-25,Climate,https://www.nytimes.com/2020/11/25/climate/outdoor-heaters-climate-change.html
"Alaska’s Controversial Pebble Mine Fails to Win Critical Permit, Likely Killing It","The immense project would have been one of the world’s largest gold and copper mines, but regulators found it “contrary to the public interest” due to environmental risks in the pristine Alaskan tundra.",2020-11-25,Climate,https://www.nytimes.com/2020/11/25/climate/pebble-mine-permit-denied.html
Hawaii’s Fresh Water Leaks to the Ocean Through Underground Rivers,"If the water could be pumped to the surface, it could help alleviate shortages on the island.",2020-11-25,Science,https://www.nytimes.com/2020/11/25/science/hawaii-water-aquifer.html
Restoring American Credibility,"Also this week: Winter heating options, and the E.P.A. chief’s travel plans",2020-11-25,Climate,https://www.nytimes.com/2020/11/25/climate/john-kerry-climate.html
"Illegal Tampering by Diesel Pickup Owners Is Worsening Pollution, E.P.A. Says",An E.P.A. investigation has found that the owners of more than half a million diesel pickup trucks have installed devices to defeat emissions controls and boost pollution.,2020-11-25,Climate,https://www.nytimes.com/2020/11/25/climate/diesel-trucks-air-pollution.html
E.P.A.’s Final Deregulatory Rush Runs Into Open Staff Resistance,"As President Trump's Environmental Protection Agency rushes to complete its regulatory rollbacks, agency staff, emboldened by the Biden victory, moves to stand in the way.",2020-11-27,Climate,https://www.nytimes.com/2020/11/27/climate/epa-trump-biden.html
"Kids, toxic smoke and inequality","Also this week: Greener holiday gifts, and climate resolutions",2020-12-02,Climate,https://www.nytimes.com/2020/12/02/climate/kids-toxic-smoke-and-inequality.html
"Hotter Planet Already Poses Fatal Risks, Health Experts Warn",A new report presented climate change as an immediate public health danger and urged lawmakers to curb greenhouse gas emissions.,2020-12-02,Climate,https://www.nytimes.com/2020/12/02/climate/climate-change-health-risks.html
Sale of Arctic Refuge Oil and Gas Leases Is Set for Early January,The Trump administration’s announcement sets the stage for leases to be in the hands of oil companies before president-elect Joseph R. Biden Jr. is sworn in.,2020-12-03,Climate,https://www.nytimes.com/2020/12/03/climate/arctic-refuge-lease-sales.html
Meet Biden’s Energy and Climate Cabinet Contenders,President-elect Joseph R. Biden Jr.'s energy and environment team will have the difficult task of crafting climate policies that can bypass Congress and survive judicial review.,2020-12-03,Climate,https://www.nytimes.com/2020/12/03/climate/biden-climate-change.html
How Scientists Tracked Down a Mass Killer (of Salmon),Something was decimating the salmon that had been restored to creeks around Puget Sound.,2020-12-03,Climate,https://www.nytimes.com/2020/12/03/climate/salmon-kill-washington.html
A Race Against Time to Rescue a Reef From Climate Change,"In an unusual experiment, a coral reef in Mexico is now insured against hurricanes. A team of locals known as “the Brigade” rushed to repair the devastated corals, piece by piece.",2020-12-05,Climate,https://www.nytimes.com/2020/12/05/climate/Mexico-reef-climate-change.html
Another Month on a Warming Planet: Record-Hot November,"European scientists reported that November’s global temperatures were the highest ever, surpassing the previous record, set in 2016 and 2019.",2020-12-07,Climate,https://www.nytimes.com/2020/12/07/climate/climate-change-hottest-november.html
How You Can Help Count and Conserve Native Bees,"Honeybees and their problems get the most attention, but scientists are using tactics learned from bird conservation to protect American bees.",2020-12-07,Science,https://www.nytimes.com/2020/12/07/science/native-bees-census.html
"Trump Administration Declines to Tighten Soot Rules, Despite Link to Covid Deaths",Health experts say the E.P.A. decision defies scientific research showing that particulate pollution contributes to tens of thousands of premature deaths annually.,2020-12-07,Climate,https://www.nytimes.com/2020/12/07/climate/trump-epa-soot-covid.html
Xavier Becerra Brings Environmental Justice to Forefront,Joseph R. Biden Jr.’s choice to run the Department of Health and Human Services is the first state attorney general to create an environmental justice bureau.,2020-12-07,Climate,https://www.nytimes.com/2020/12/07/climate/xavier-becerra-environmental-justice.html
"Arctic Seismic Work Will Not Hurt Polar Bears, Government Says","The announcement removes a major hurdle to approving a plan to hunt for oil in the Arctic National Wildlife Refuge in Alaska, part of a push to allow drilling there by the Trump administration.",2020-12-07,Climate,https://www.nytimes.com/2020/12/07/climate/arctic-refuge-polar-bears.html
"Shift to a Not-So-Frozen North Is Well Underway, Scientists Warn","“There is no reason to think that in 30 years much of anything will be as it is today,” one of the editors of a new report on the Arctic climate said.",2020-12-08,Climate,https://www.nytimes.com/2020/12/08/climate/arctic-climate-change.html
Trump Administration Is Planting Loyalists in Biden Transition Meetings,"Supporters of the president are monitoring many of the conversations between Biden teams and civil servants, chilling the flow of information.",2020-12-08,Climate,https://www.nytimes.com/2020/12/08/climate/biden-transition-trump.html
New Trump Rule Aims to Limit Tough Clean Air Measures Under Biden,"The E.P.A. rule, which changes the way cost-benefit analyses are used, would make it easier for fossil fuel companies to fight regulations in court.",2020-12-09,Climate,https://www.nytimes.com/2020/12/09/climate/trump-pollution-regulations.html
Report Provides a Preview of the ‘New Arctic’,"Also this week, five climate reporters recommend books they’ve enjoyed.",2020-12-09,Climate,https://www.nytimes.com/2020/12/09/climate/climate-book-suggestions.html
"Earth Is Still Sailing Into Climate Chaos, Report Says, but Its Course Could Shift","The biggest polluters are continuing to pollute, raising the risks of global warming. There are, however, new signs of a pivot to a green economy.",2020-12-09,Climate,https://www.nytimes.com/2020/12/09/climate/paris-agreement-anniversary-united-nations.html
How to Save Phallic Flowers From Being Inbred to Extinction,"To preserve corpse flowers and other rare plants, botanic gardens are borrowing studbooks, an approach used by zoos and horse breeders.",2020-12-11,Science,https://www.nytimes.com/2020/12/11/science/corpse-flowers-inbreeding-studbooks.html
